date,Unnamed: 0,Unnamed: 0.1,Temp_DHT,hum_DHT,Pressure,Gas
2021-03-05,465578.0,465578.0,7.93364485981308,35.44672897196259,977.9083200934579,593.0383168224297
2021-03-08,469423.0,469423.0,12.564485981308412,35.40467289719626,975.1247693457947,264.1701879439253
2021-03-09,470705.0,470705.0,11.19532710280374,22.46448598130842,972.3127076635514,555.8144853271028
2021-03-10,471987.0,471987.0,12.871962616822431,36.3158878504673,972.8737334579438,261.34504700934565
2021-03-11,473270.0,473270.0,9.418691588785046,60.77850467289719,956.776918224299,264.00327018691604
2021-03-12,474553.5,474553.5,9.038679245283026,43.189622641509445,963.0724547169816,432.0733969811318
2021-03-16,479091.0,479091.0,11.139252336448594,44.16355140186914,971.2560719626177,268.6832711214953
2021-03-17,480373.5,480373.5,8.083018867924533,56.42264150943394,974.4572680188675,208.6333028301886
2021-03-18,481653.0,481653.0,11.727102803738328,42.343925233644846,974.9357967289724,259.76271149532715
2021-03-19,482935.5,482935.5,6.874528301886792,54.4188679245283,973.5756583962251,458.9065099056603
2021-03-22,486783.0,486783.0,13.420560747663554,42.46074766355142,973.4351452336448,201.74953205607474
2021-03-23,488067.0,488067.0,7.468224299065429,60.72990654205605,976.9334599065421,358.76495205607483
2021-03-24,489348.0,489348.0,19.17757009345794,33.389719626168215,977.5371963551405,150.03869093457945
2021-03-25,490631.0,490631.0,23.199999999999996,26.135514018691588,973.739248224299,173.7694393457944
2021-03-26,491914.0,491914.0,21.69439252336449,28.119626168224297,973.97037224299,198.6947662616822
2021-03-29,495704.0,495704.0,19.18598130841121,31.422429906542064,983.8176614953278,202.75224196261672
2021-03-30,496988.0,496988.0,27.763551401869154,18.304672897196255,985.7570088785044,184.40756925233654
2021-03-31,498271.0,498271.0,31.207476635514027,17.003738317757016,978.4974779439252,173.55186757009344
2021-04-01,499554.0,499554.0,22.323364485981315,30.17757009345794,971.1334566355141,210.16401757009348
